Resultado Quicksort;Resultado RadixSort;Valor n en 2^n;n° prueba;valor k radixsort
1171658.0;23;38;84;14
1171658.0;23;38;83;14
1171658.0;23;38;82;14
1171658.0;23;38;81;14
1171658.0;23;38;80;14
1171658.0;23;38;79;14
1171658.0;23;38;78;14
1171658.0;23;38;77;14
1171658.0;23;38;76;14
1171658.0;23;38;75;14
1171658.0;23;38;74;14
1171658.0;23;38;73;14
1171658.0;23;38;72;14
1171658.0;23;38;71;14
1171658.0;23;38;70;14
1171658.0;23;38;69;14
1171658.0;23;38;68;14
1171658.0;23;38;67;14
1171658.0;23;38;66;14
1171658.0;23;38;65;14
1171658.0;23;38;64;14
1171658.0;23;38;63;14
1171658.0;23;38;62;14
1171658.0;23;38;61;14
1171658.0;23;38;60;14
1171658.0;23;38;59;14
1171658.0;23;38;58;14
1171658.0;23;38;57;14
1171658.0;23;38;56;14
1171658.0;23;38;55;14
1171658.0;23;38;54;14
1171658.0;23;38;53;14
1171658.0;23;38;52;14
1171658.0;23;38;51;14
1171658.0;23;38;50;14
1171658.0;23;38;49;14
1171658.0;23;38;48;14
1171658.0;23;38;47;14
1171658.0;23;38;46;14
1171658.0;23;38;45;14
1171658.0;23;38;44;14
1171658.0;23;38;43;14
1171658.0;23;38;42;14
1171658.0;23;38;41;14
1171658.0;23;38;40;14
1171658.0;23;38;39;14
1171658.0;23;38;38;14
1171658.0;23;38;37;14
1171658.0;23;38;36;14
1171658.0;23;38;35;14
1171658.0;23;38;34;14
1171658.0;23;38;33;14
1171658.0;23;38;32;14
1171658.0;23;38;31;14
1171658.0;23;38;22;14
1171658.0;23;38;24;14
1171658.0;24;38;23;14
1171658.0;23;38;25;14
1171658.0;23;38;26;14
1171658.0;23;38;28;14
1171658.0;23;38;27;14
1171658.0;23;38;30;14
1171658.0;23;38;29;14
2343114.0;23;39;1;16
2343114.0;23;39;2;16
2343114.0;23;39;3;16
2343114.0;23;39;4;16
2343114.0;23;39;6;16
2343114.0;23;39;5;16
2343114.0;23;39;8;16
2343114.0;23;39;7;16
2343114.0;23;39;9;16
2343114.0;23;39;10;16
2343114.0;23;39;11;16
2343114.0;23;39;12;16
2343114.0;23;39;13;16
2343114.0;23;39;14;16
2343114.0;23;39;15;16
2343114.0;23;39;16;16
2343114.0;23;39;17;16
2343114.0;23;39;18;16
2343114.0;24;39;19;16
2343114.0;24;39;20;16
2343114.0;24;39;100;16
2343114.0;24;39;99;16
2343114.0;24;39;98;16
2343114.0;24;39;97;16
2343114.0;24;39;96;16
2343114.0;24;39;95;16
2343114.0;24;39;94;16
2343114.0;24;39;93;16
2343114.0;24;39;92;16
2343114.0;24;39;91;16
2343114.0;24;39;90;16
2343114.0;24;39;89;16
2343114.0;24;39;88;16
2343114.0;24;39;87;16
2343114.0;24;39;86;16
2343114.0;24;39;85;16
2343114.0;24;39;84;16
2343114.0;24;39;83;16
2343114.0;24;39;82;16
2343114.0;24;39;81;16
2343114.0;24;39;80;16
2343114.0;24;39;79;16
2343114.0;24;39;78;16
2343114.0;24;39;77;16
2343114.0;24;39;76;16
2343114.0;24;39;75;16
2343114.0;24;39;74;16
2343114.0;24;39;73;16
2343114.0;24;39;72;16
2343114.0;24;39;71;16
2343114.0;24;39;70;16
2343114.0;24;39;69;16
2343114.0;24;39;68;16
2343114.0;24;39;67;16
2343114.0;24;39;66;16
2343114.0;24;39;65;16
2343114.0;24;39;64;16
2343114.0;24;39;63;16
2343114.0;24;39;62;16
2343114.0;24;39;61;16
2343114.0;24;39;60;16
2343114.0;24;39;59;16
2343114.0;24;39;58;16
2343114.0;24;39;57;16
2343114.0;24;39;56;16
2343114.0;24;39;55;16
2343114.0;24;39;54;16
2343114.0;24;39;53;16
2343114.0;24;39;52;16
2343114.0;24;39;51;16
2343114.0;24;39;50;16
2343114.0;24;39;49;16
2343114.0;24;39;48;16
2343114.0;24;39;47;16
2343114.0;24;39;46;16
2343114.0;24;39;45;16
2343114.0;24;39;44;16
2343114.0;24;39;43;16
2343114.0;24;39;42;16
2343114.0;24;39;41;16
2343114.0;24;39;40;16
2343114.0;24;39;39;16
2343114.0;24;39;38;16
2343114.0;24;39;37;16
2343114.0;24;39;36;16
2343114.0;24;39;35;16
2343114.0;24;39;34;16
2343114.0;24;39;33;16
2343114.0;24;39;32;16
2343114.0;24;39;31;16
2343114.0;24;39;22;16
2343114.0;24;39;21;16
2343114.0;24;39;23;16
2343114.0;24;39;24;16
2343114.0;24;39;26;16
2343114.0;24;39;25;16
2343114.0;23;39;28;16
2343114.0;23;39;27;16
2343114.0;23;39;29;16
2343114.0;23;39;30;16
4686026.0;23;40;2;14
4686026.0;23;40;1;14
4686026.0;24;40;4;14
4686026.0;24;40;3;14
4686026.0;23;40;5;14
4686026.0;23;40;6;14
4686026.0;24;40;8;14
4686026.0;24;40;7;14
4686026.0;24;40;9;14
4686026.0;24;40;10;14
4686026.0;24;40;12;14
4686026.0;24;40;11;14
4686026.0;24;40;13;14
4686026.0;24;40;14;14
4686026.0;24;40;16;14
4686026.0;24;40;15;14
4686026.0;25;40;17;14
4686026.0;24;40;18;14
4686026.0;24;40;20;14
4686026.0;24;40;100;14
4686026.0;24;40;99;14
4686026.0;24;40;98;14
4686026.0;24;40;97;14
4686026.0;24;40;96;14
4686026.0;24;40;95;14
4686026.0;24;40;94;14
4686026.0;24;40;93;14
4686026.0;24;40;92;14
4686026.0;24;40;91;14
4686026.0;24;40;90;14
4686026.0;24;40;89;14
4686026.0;24;40;88;14
4686026.0;24;40;87;14
4686026.0;24;40;86;14
4686026.0;24;40;85;14
4686026.0;24;40;84;14
4686026.0;24;40;83;14
4686026.0;24;40;82;14
4686026.0;24;40;81;14
4686026.0;24;40;80;14
4686026.0;24;40;79;14
4686026.0;24;40;78;14
4686026.0;24;40;77;14
4686026.0;24;40;76;14
4686026.0;24;40;75;14
4686026.0;24;40;74;14
4686026.0;24;40;73;14
4686026.0;24;40;72;14
4686026.0;24;40;71;14
4686026.0;24;40;70;14
4686026.0;24;40;69;14
4686026.0;24;40;68;14
4686026.0;24;40;67;14
4686026.0;24;40;66;14
4686026.0;24;40;65;14
4686026.0;24;40;64;14
4686026.0;24;40;63;14
4686026.0;24;40;62;14
4686026.0;24;40;61;14
4686026.0;24;40;60;14
4686026.0;24;40;59;14
4686026.0;24;40;58;14
4686026.0;24;40;57;14
4686026.0;24;40;56;14
4686026.0;24;40;55;14
4686026.0;24;40;54;14
4686026.0;24;40;53;14
4686026.0;24;40;52;14
4686026.0;24;40;51;14
4686026.0;24;40;50;14
4686026.0;24;40;49;14
4686026.0;24;40;48;14
4686026.0;24;40;47;14
4686026.0;24;40;46;14
4686026.0;24;40;45;14
4686026.0;24;40;44;14
4686026.0;24;40;43;14
4686026.0;24;40;42;14
4686026.0;24;40;41;14
4686026.0;24;40;40;14
4686026.0;24;40;39;14
4686026.0;24;40;38;14
4686026.0;24;40;37;14
4686026.0;24;40;36;14
4686026.0;24;40;35;14
4686026.0;24;40;34;14
4686026.0;24;40;33;14
4686026.0;24;40;32;14
4686026.0;24;40;31;14
4686026.0;24;40;19;14
4686026.0;24;40;21;14
4686026.0;24;40;22;14
4686026.0;24;40;24;14
4686026.0;24;40;23;14
4686026.0;24;40;25;14
4686026.0;24;40;26;14
4686026.0;24;40;28;14
4686026.0;24;40;27;14
4686026.0;24;40;29;14
4686026.0;24;40;30;14
9371850.0;24;41;2;15
9371850.0;25;41;1;15
9371850.0;24;41;3;15
9371850.0;24;41;4;15
9371850.0;24;41;6;15
9371850.0;24;41;5;15
9371850.0;25;41;8;15
9371850.0;25;41;7;15
9371850.0;25;41;9;15
9371850.0;26;41;10;15
9371850.0;24;41;11;15
9371850.0;24;41;12;15
9371850.0;24;41;13;15
9371850.0;24;41;14;15
9371850.0;24;41;15;15
9371850.0;24;41;16;15
9371850.0;24;41;17;15
9371850.0;24;41;18;15
9371850.0;24;41;100;15
9371850.0;24;41;99;15
9371850.0;24;41;98;15
9371850.0;24;41;97;15
9371850.0;24;41;96;15
9371850.0;24;41;95;15
9371850.0;24;41;94;15
9371850.0;24;41;93;15
9371850.0;24;41;92;15
9371850.0;24;41;91;15
9371850.0;24;41;90;15
9371850.0;24;41;89;15
9371850.0;24;41;88;15
9371850.0;24;41;87;15
9371850.0;24;41;86;15
9371850.0;24;41;85;15
9371850.0;24;41;84;15
9371850.0;24;41;83;15
9371850.0;24;41;82;15
9371850.0;24;41;81;15
9371850.0;24;41;80;15
9371850.0;24;41;79;15
9371850.0;24;41;78;15
9371850.0;24;41;77;15
9371850.0;24;41;76;15
9371850.0;24;41;75;15
9371850.0;24;41;74;15
9371850.0;24;41;73;15
9371850.0;24;41;72;15
9371850.0;24;41;71;15
9371850.0;24;41;70;15
9371850.0;24;41;69;15
9371850.0;24;41;68;15
9371850.0;24;41;67;15
9371850.0;24;41;66;15
9371850.0;24;41;65;15
9371850.0;24;41;64;15
9371850.0;24;41;63;15
9371850.0;24;41;62;15
9371850.0;24;41;61;15
9371850.0;24;41;60;15
9371850.0;24;41;59;15
9371850.0;24;41;58;15
9371850.0;24;41;57;15
9371850.0;24;41;56;15
9371850.0;24;41;55;15
9371850.0;24;41;54;15
9371850.0;24;41;53;15
9371850.0;24;41;52;15
9371850.0;24;41;51;15
9371850.0;24;41;50;15
9371850.0;24;41;49;15
9371850.0;24;41;48;15
9371850.0;24;41;47;15
9371850.0;24;41;46;15
9371850.0;24;41;45;15
9371850.0;24;41;44;15
9371850.0;24;41;43;15
9371850.0;24;41;42;15
9371850.0;24;41;41;15
9371850.0;24;41;40;15
9371850.0;24;41;39;15
9371850.0;24;41;38;15
9371850.0;24;41;37;15
9371850.0;24;41;36;15
9371850.0;24;41;35;15
9371850.0;24;41;34;15
9371850.0;24;41;33;15
9371850.0;24;41;32;15
9371850.0;24;41;31;15
9371850.0;24;41;19;15
9371850.0;24;41;20;15
9371850.0;24;41;22;15
9371850.0;24;41;21;15
9371850.0;25;41;24;15
9371850.0;26;41;23;15
9371850.0;23;41;25;15
9371850.0;23;41;26;15
9371850.0;23;41;27;15
9371850.0;23;41;28;15
9371850.0;24;41;29;15
9371850.0;24;41;30;15
18743498.0;24;42;1;14
18743498.0;24;42;3;14
18743498.0;24;42;4;14
18743498.0;24;42;6;14
18743498.0;24;42;5;14
18743498.0;24;42;8;14
18743498.0;24;42;7;14
18743498.0;24;42;9;14
18743498.0;24;42;10;14
18743498.0;24;42;11;14
18743498.0;24;42;12;14
18743498.0;24;42;14;14
18743498.0;24;42;13;14
18743498.0;24;42;16;14
18743498.0;24;42;15;14
18743498.0;24;42;17;14
18743498.0;24;42;18;14
18743498.0;24;42;100;14
18743498.0;24;42;99;14
18743498.0;24;42;98;14
18743498.0;24;42;97;14
18743498.0;24;42;96;14
18743498.0;24;42;95;14
18743498.0;24;42;94;14
18743498.0;24;42;93;14
18743498.0;24;42;92;14
18743498.0;24;42;91;14
18743498.0;24;42;90;14
18743498.0;24;42;89;14
18743498.0;24;42;88;14
18743498.0;24;42;87;14
18743498.0;24;42;86;14
18743498.0;24;42;85;14
18743498.0;24;42;84;14
18743498.0;24;42;83;14
18743498.0;24;42;82;14
18743498.0;24;42;81;14
18743498.0;24;42;80;14
18743498.0;24;42;79;14
18743498.0;24;42;78;14
18743498.0;24;42;77;14
18743498.0;24;42;76;14
18743498.0;24;42;75;14
18743498.0;24;42;74;14
18743498.0;24;42;73;14
18743498.0;24;42;72;14
18743498.0;24;42;71;14
18743498.0;24;42;70;14
18743498.0;24;42;69;14
18743498.0;24;42;68;14
18743498.0;24;42;67;14
18743498.0;24;42;66;14
18743498.0;24;42;65;14
18743498.0;24;42;64;14
18743498.0;24;42;63;14
18743498.0;24;42;62;14
18743498.0;24;42;61;14
18743498.0;24;42;60;14
18743498.0;24;42;59;14
18743498.0;24;42;58;14
18743498.0;24;42;57;14
18743498.0;24;42;56;14
18743498.0;24;42;55;14
18743498.0;24;42;54;14
18743498.0;24;42;53;14
18743498.0;24;42;52;14
18743498.0;24;42;51;14
18743498.0;24;42;50;14
18743498.0;24;42;49;14
18743498.0;24;42;48;14
18743498.0;24;42;47;14
18743498.0;24;42;46;14
18743498.0;24;42;45;14
18743498.0;24;42;44;14
18743498.0;24;42;43;14
18743498.0;24;42;42;14
18743498.0;24;42;41;14
18743498.0;24;42;40;14
18743498.0;24;42;39;14
18743498.0;24;42;38;14
18743498.0;24;42;37;14
18743498.0;24;42;36;14
18743498.0;24;42;35;14
18743498.0;24;42;34;14
18743498.0;24;42;33;14
18743498.0;24;42;32;14
18743498.0;24;42;31;14
18743498.0;24;42;20;14
18743498.0;24;42;19;14
18743498.0;24;42;21;14
18743498.0;24;42;22;14
18743498.0;24;42;23;14
18743498.0;24;42;24;14
18743498.0;24;42;25;14
18743498.0;24;42;26;14
18743498.0;24;42;27;14
18743498.0;24;42;28;14
18743498.0;24;42;29;14
18743498.0;24;42;30;14
37486794.0;23;43;2;15
37486794.0;23;43;1;15
37486794.0;24;43;3;15
37486794.0;24;43;4;15
37486794.0;24;43;5;15
37486794.0;23;43;6;15
37486794.0;24;43;8;15
37486794.0;24;43;7;15
37486794.0;23;43;10;15
37486794.0;24;43;9;15
37486794.0;23;43;11;15
37486794.0;23;43;12;15
37486794.0;23;43;14;15
37486794.0;23;43;13;15
37486794.0;24;43;15;15
37486794.0;23;43;16;15
37486794.0;23;43;18;15
37486794.0;23;43;100;15
37486794.0;23;43;99;15
37486794.0;23;43;98;15
37486794.0;23;43;97;15
37486794.0;23;43;96;15
37486794.0;23;43;95;15
37486794.0;23;43;94;15
37486794.0;23;43;93;15
37486794.0;23;43;92;15
37486794.0;23;43;91;15
37486794.0;23;43;90;15
37486794.0;23;43;89;15
37486794.0;23;43;88;15
37486794.0;23;43;87;15
37486794.0;23;43;86;15
37486794.0;23;43;85;15
37486794.0;23;43;84;15
37486794.0;23;43;83;15
37486794.0;23;43;82;15
37486794.0;23;43;81;15
37486794.0;23;43;80;15
37486794.0;23;43;79;15
37486794.0;23;43;78;15
37486794.0;23;43;77;15
37486794.0;23;43;76;15
37486794.0;23;43;75;15
37486794.0;23;43;74;15
37486794.0;23;43;73;15
37486794.0;23;43;72;15
37486794.0;23;43;71;15
37486794.0;23;43;70;15
37486794.0;23;43;69;15
37486794.0;23;43;68;15
37486794.0;23;43;67;15
37486794.0;23;43;66;15
37486794.0;23;43;65;15
37486794.0;23;43;64;15
37486794.0;23;43;63;15
37486794.0;23;43;62;15
37486794.0;23;43;61;15
37486794.0;23;43;60;15
37486794.0;23;43;59;15
37486794.0;23;43;58;15
37486794.0;23;43;57;15
37486794.0;23;43;56;15
37486794.0;23;43;55;15
37486794.0;23;43;54;15
37486794.0;23;43;53;15
37486794.0;23;43;52;15
37486794.0;23;43;51;15
37486794.0;23;43;50;15
37486794.0;23;43;49;15
37486794.0;23;43;48;15
37486794.0;23;43;47;15
37486794.0;23;43;46;15
37486794.0;23;43;45;15
37486794.0;23;43;44;15
37486794.0;23;43;43;15
37486794.0;23;43;42;15
37486794.0;23;43;41;15
37486794.0;23;43;40;15
37486794.0;23;43;39;15
37486794.0;23;43;38;15
37486794.0;23;43;37;15
37486794.0;23;43;36;15
37486794.0;23;43;35;15
37486794.0;23;43;34;15
37486794.0;23;43;33;15
37486794.0;23;43;32;15
37486794.0;23;43;31;15
37486794.0;24;43;17;15
37486794.0;23;43;19;15
37486794.0;24;43;20;15
37486794.0;23;43;22;15
37486794.0;23;43;21;15
37486794.0;24;43;23;15
37486794.0;23;43;24;15
37486794.0;23;43;26;15
37486794.0;23;43;25;15
37486794.0;24;43;27;15
37486794.0;24;43;28;15
37486794.0;23;43;30;15
37486794.0;24;43;29;15
74973386.0;23;44;2;15
74973386.0;24;44;1;15
74973386.0;23;44;3;15
74973386.0;24;44;4;15
74973386.0;23;44;5;15
74973386.0;23;44;6;15
74973386.0;24;44;7;15
74973386.0;24;44;8;15
74973386.0;23;44;10;15
74973386.0;23;44;9;15
74973386.0;24;44;11;15
74973386.0;24;44;12;15
74973386.0;23;44;13;15
74973386.0;23;44;14;15
74973386.0;24;44;15;15
74973386.0;24;44;16;15
74973386.0;24;44;100;15
74973386.0;24;44;99;15
74973386.0;24;44;98;15
74973386.0;24;44;97;15
74973386.0;24;44;96;15
74973386.0;24;44;95;15
74973386.0;24;44;94;15
74973386.0;24;44;93;15
74973386.0;24;44;92;15
74973386.0;24;44;91;15
74973386.0;24;44;90;15
74973386.0;24;44;89;15
74973386.0;24;44;88;15
74973386.0;24;44;87;15
74973386.0;24;44;86;15
74973386.0;24;44;85;15
74973386.0;24;44;84;15
74973386.0;24;44;83;15
74973386.0;24;44;82;15
74973386.0;24;44;81;15
74973386.0;24;44;80;15
74973386.0;24;44;79;15
74973386.0;24;44;78;15
74973386.0;24;44;77;15
74973386.0;24;44;76;15
74973386.0;24;44;75;15
74973386.0;24;44;74;15
74973386.0;24;44;73;15
74973386.0;24;44;72;15
74973386.0;24;44;71;15
74973386.0;24;44;70;15
74973386.0;24;44;69;15
74973386.0;24;44;68;15
74973386.0;24;44;67;15
74973386.0;24;44;66;15
74973386.0;24;44;65;15
74973386.0;24;44;64;15
74973386.0;24;44;63;15
74973386.0;24;44;62;15
74973386.0;24;44;61;15
74973386.0;24;44;60;15
74973386.0;24;44;59;15
74973386.0;24;44;58;15
74973386.0;24;44;57;15
74973386.0;24;44;56;15
74973386.0;24;44;55;15
74973386.0;24;44;54;15
74973386.0;24;44;53;15
74973386.0;24;44;52;15
74973386.0;24;44;51;15
74973386.0;24;44;50;15
74973386.0;24;44;49;15
74973386.0;24;44;48;15
74973386.0;24;44;47;15
74973386.0;24;44;46;15
74973386.0;24;44;45;15
74973386.0;24;44;44;15
74973386.0;24;44;43;15
74973386.0;24;44;42;15
74973386.0;24;44;41;15
74973386.0;24;44;40;15
74973386.0;24;44;39;15
74973386.0;24;44;38;15
74973386.0;24;44;37;15
74973386.0;24;44;36;15
74973386.0;24;44;35;15
74973386.0;24;44;34;15
74973386.0;24;44;33;15
74973386.0;24;44;32;15
74973386.0;24;44;31;15
74973386.0;23;44;17;15
74973386.0;23;44;18;15
74973386.0;23;44;19;15
74973386.0;23;44;20;15
74973386.0;24;44;21;15
74973386.0;24;44;22;15
74973386.0;23;44;24;15
74973386.0;24;44;23;15
74973386.0;23;44;26;15
74973386.0;24;44;25;15
74973386.0;24;44;27;15
74973386.0;24;44;28;15
74973386.0;23;44;29;15
74973386.0;23;44;30;15
149946570.0;23;45;2;15
149946570.0;24;45;1;15
149946570.0;23;45;3;15
149946570.0;24;45;4;15
149946570.0;24;45;5;15
149946570.0;23;45;6;15
149946570.0;24;45;7;15
149946570.0;24;45;8;15
149946570.0;23;45;9;15
149946570.0;24;45;10;15
149946570.0;23;45;11;15
149946570.0;23;45;12;15
149946570.0;24;45;13;15
149946570.0;23;45;14;15
149946570.0;24;45;15;15
149946570.0;24;45;100;15
149946570.0;24;45;99;15
149946570.0;24;45;98;15
149946570.0;24;45;97;15
149946570.0;24;45;96;15
149946570.0;24;45;95;15
149946570.0;24;45;94;15
149946570.0;24;45;93;15
149946570.0;24;45;92;15
149946570.0;24;45;91;15
149946570.0;24;45;90;15
149946570.0;24;45;89;15
149946570.0;24;45;88;15
149946570.0;24;45;87;15
149946570.0;24;45;86;15
149946570.0;24;45;85;15
149946570.0;24;45;84;15
149946570.0;24;45;83;15
149946570.0;24;45;82;15
149946570.0;24;45;81;15
149946570.0;24;45;80;15
149946570.0;24;45;79;15
149946570.0;24;45;78;15
149946570.0;24;45;77;15
149946570.0;24;45;76;15
149946570.0;24;45;75;15
149946570.0;24;45;74;15
149946570.0;24;45;73;15
149946570.0;24;45;72;15
149946570.0;24;45;71;15
149946570.0;24;45;70;15
149946570.0;24;45;69;15
149946570.0;24;45;68;15
149946570.0;24;45;67;15
149946570.0;24;45;66;15
149946570.0;24;45;65;15
149946570.0;24;45;64;15
149946570.0;24;45;63;15
149946570.0;24;45;62;15
149946570.0;24;45;61;15
149946570.0;24;45;60;15
149946570.0;24;45;59;15
149946570.0;24;45;58;15
149946570.0;24;45;57;15
149946570.0;24;45;56;15
149946570.0;24;45;55;15
149946570.0;24;45;54;15
149946570.0;24;45;53;15
149946570.0;24;45;52;15
149946570.0;24;45;51;15
149946570.0;24;45;50;15
149946570.0;24;45;49;15
149946570.0;24;45;48;15
149946570.0;24;45;47;15
149946570.0;24;45;46;15
149946570.0;24;45;45;15
149946570.0;24;45;44;15
149946570.0;24;45;43;15
149946570.0;24;45;42;15
149946570.0;24;45;41;15
149946570.0;24;45;40;15
149946570.0;24;45;39;15
149946570.0;24;45;38;15
149946570.0;24;45;37;15
149946570.0;24;45;36;15
149946570.0;24;45;35;15
149946570.0;24;45;34;15
149946570.0;24;45;33;15
149946570.0;24;45;32;15
149946570.0;24;45;31;15
149946570.0;24;45;16;15
149946570.0;23;45;17;15
149946570.0;24;45;18;15
149946570.0;23;45;19;15
149946570.0;24;45;20;15
149946570.0;24;45;21;15
149946570.0;23;45;22;15
149946570.0;24;45;23;15
149946570.0;24;45;24;15
149946570.0;23;45;25;15
149946570.0;24;45;26;15
149946570.0;24;45;27;15
149946570.0;24;45;28;15
149946570.0;24;45;29;15
149946570.0;23;45;30;15
299892938.0;22;46;2;16
299892938.0;23;46;1;16
299892938.0;23;46;3;16
299892938.0;22;46;4;16
299892938.0;23;46;6;16
299892938.0;23;46;5;16
299892938.0;22;46;8;16
299892938.0;23;46;7;16
299892938.0;22;46;9;16
299892938.0;23;46;10;16
299892938.0;23;46;11;16
299892938.0;23;46;12;16
299892938.0;23;46;14;16
299892938.0;23;46;13;16
299892938.0;23;46;100;16
299892938.0;23;46;99;16
299892938.0;23;46;98;16
299892938.0;23;46;97;16
299892938.0;23;46;96;16
299892938.0;23;46;95;16
299892938.0;23;46;94;16
299892938.0;23;46;93;16
299892938.0;23;46;92;16
299892938.0;23;46;91;16
299892938.0;23;46;90;16
299892938.0;23;46;89;16
299892938.0;23;46;88;16
299892938.0;23;46;87;16
299892938.0;23;46;86;16
299892938.0;23;46;85;16
299892938.0;23;46;84;16
299892938.0;23;46;83;16
299892938.0;23;46;82;16
299892938.0;23;46;81;16
299892938.0;23;46;80;16
299892938.0;23;46;79;16
299892938.0;23;46;78;16
299892938.0;23;46;77;16
299892938.0;23;46;76;16
299892938.0;23;46;75;16
299892938.0;23;46;74;16
299892938.0;23;46;73;16
299892938.0;23;46;72;16
299892938.0;23;46;71;16
299892938.0;23;46;70;16
299892938.0;23;46;69;16
299892938.0;23;46;68;16
299892938.0;23;46;67;16
299892938.0;23;46;66;16
299892938.0;23;46;65;16
299892938.0;23;46;64;16
299892938.0;23;46;63;16
299892938.0;23;46;62;16
299892938.0;23;46;61;16
299892938.0;23;46;60;16
299892938.0;23;46;59;16
299892938.0;23;46;58;16
299892938.0;23;46;57;16
299892938.0;23;46;56;16
299892938.0;23;46;55;16
299892938.0;23;46;54;16
299892938.0;23;46;53;16
299892938.0;23;46;52;16
299892938.0;23;46;51;16
299892938.0;23;46;50;16
299892938.0;23;46;49;16
299892938.0;23;46;48;16
299892938.0;23;46;47;16
299892938.0;23;46;46;16
299892938.0;23;46;45;16
299892938.0;23;46;44;16
299892938.0;23;46;43;16
299892938.0;23;46;42;16
299892938.0;23;46;41;16
299892938.0;23;46;40;16
299892938.0;23;46;39;16
299892938.0;23;46;38;16
299892938.0;23;46;37;16
299892938.0;23;46;36;16
299892938.0;23;46;35;16
299892938.0;23;46;34;16
299892938.0;23;46;33;16
299892938.0;23;46;32;16
299892938.0;23;46;31;16
299892938.0;23;46;16;16
299892938.0;23;46;15;16
299892938.0;23;46;17;16
299892938.0;23;46;18;16
299892938.0;23;46;19;16
299892938.0;23;46;20;16
299892938.0;23;46;22;16
299892938.0;23;46;21;16
299892938.0;23;46;23;16
299892938.0;23;46;24;16
299892938.0;23;46;26;16
299892938.0;23;46;25;16
299892938.0;23;46;28;16
299892938.0;23;46;27;16
299892938.0;22;46;29;16
299892938.0;23;46;30;16
599785674.0;23;47;1;16
599785674.0;23;47;2;16
599785674.0;23;47;3;16
599785674.0;23;47;4;16
599785674.0;23;47;6;16
599785674.0;23;47;5;16
599785674.0;23;47;8;16
599785674.0;23;47;7;16
599785674.0;23;47;9;16
599785674.0;23;47;10;16
599785674.0;23;47;12;16
599785674.0;23;47;11;16
599785674.0;23;47;14;16
599785674.0;23;47;100;16
599785674.0;23;47;99;16
599785674.0;23;47;98;16
599785674.0;23;47;97;16
599785674.0;23;47;96;16
599785674.0;23;47;95;16
599785674.0;23;47;94;16
599785674.0;23;47;93;16
599785674.0;23;47;92;16
599785674.0;23;47;91;16
599785674.0;23;47;90;16
599785674.0;23;47;89;16
599785674.0;23;47;88;16
599785674.0;23;47;87;16
599785674.0;23;47;86;16
599785674.0;23;47;85;16
599785674.0;23;47;84;16
599785674.0;23;47;83;16
599785674.0;23;47;82;16
599785674.0;23;47;81;16
599785674.0;23;47;80;16
599785674.0;23;47;79;16
599785674.0;23;47;78;16
599785674.0;23;47;77;16
599785674.0;23;47;76;16
599785674.0;23;47;75;16
599785674.0;23;47;74;16
599785674.0;23;47;73;16
599785674.0;23;47;72;16
599785674.0;23;47;71;16
599785674.0;23;47;70;16
599785674.0;23;47;69;16
599785674.0;23;47;68;16
599785674.0;23;47;67;16
599785674.0;23;47;66;16
599785674.0;23;47;65;16
599785674.0;23;47;64;16
599785674.0;23;47;63;16
599785674.0;23;47;62;16
599785674.0;23;47;61;16
599785674.0;23;47;60;16
599785674.0;23;47;59;16
599785674.0;23;47;58;16
599785674.0;23;47;57;16
599785674.0;23;47;56;16
599785674.0;23;47;55;16
599785674.0;23;47;54;16
599785674.0;23;47;53;16
599785674.0;23;47;52;16
599785674.0;23;47;51;16
599785674.0;23;47;50;16
599785674.0;23;47;49;16
599785674.0;23;47;48;16
599785674.0;23;47;47;16
599785674.0;23;47;46;16
599785674.0;23;47;45;16
599785674.0;23;47;44;16
599785674.0;23;47;43;16
599785674.0;23;47;42;16
599785674.0;23;47;41;16
599785674.0;23;47;40;16
599785674.0;23;47;39;16
599785674.0;23;47;38;16
599785674.0;23;47;37;16
599785674.0;23;47;36;16
599785674.0;23;47;35;16
599785674.0;23;47;34;16
599785674.0;23;47;33;16
599785674.0;23;47;32;16
599785674.0;23;47;31;16
599785674.0;23;47;13;16
599785674.0;23;47;15;16
599785674.0;23;47;16;16
599785674.0;22;47;18;16
599785674.0;23;47;17;16
599785674.0;22;47;19;16
599785674.0;23;47;20;16
599785674.0;23;47;21;16
599785674.0;23;47;22;16
599785674.0;23;47;23;16
599785674.0;23;47;24;16
599785674.0;23;47;25;16
599785674.0;23;47;26;16
599785674.0;23;47;27;16
599785674.0;23;47;28;16
599785674.0;23;47;29;16
599785674.0;23;47;30;16
1199571146.0;24;48;1;14
1199571146.0;24;48;2;14
1199571146.0;23;48;3;14
1199571146.0;23;48;4;14
1199571146.0;24;48;5;14
1199571146.0;23;48;6;14
1199571146.0;23;48;8;14
1199571146.0;24;48;7;14
1199571146.0;23;48;10;14
1199571146.0;23;48;9;14
1199571146.0;23;48;11;14
1199571146.0;23;48;12;14
1199571146.0;23;48;100;14
1199571146.0;23;48;99;14
1199571146.0;23;48;98;14
1199571146.0;23;48;97;14
1199571146.0;23;48;96;14
1199571146.0;23;48;95;14
1199571146.0;23;48;94;14
1199571146.0;23;48;93;14
1199571146.0;23;48;92;14
1199571146.0;23;48;91;14
1199571146.0;23;48;90;14
1199571146.0;23;48;89;14
1199571146.0;23;48;88;14
1199571146.0;23;48;87;14
1199571146.0;23;48;86;14
1199571146.0;23;48;85;14
1199571146.0;23;48;84;14
1199571146.0;23;48;83;14
1199571146.0;23;48;82;14
1199571146.0;23;48;81;14
